iso_code,country,Wealth,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
MDG,Madagascar,Quintile 5,0.7432738095238095,0.4408532467532468,0.28085,0.8085647727272728,0.3731034090909091,0.21702470588235293,8.327970588235294,0.04655441176470588,0.10384411764705882,0.0499,0.1069561797752809,0.3011323943661972,211.45945945945945,207.9264705882353,204.79245283018867,486.6136363636364,486.6136363636364,412.3176470588235,270.6764705882353,270.6764705882353,270.6764705882353,299.07954545454544,265.975,219.3709677419355,,,,,0.04485595238095238,291.98809523809524,0.9370867647058824,214.80882352941177,0.7209852941176471,224.08823529411765,0.0923537037037037,263.55555555555554,0.030587037037037038,263.55555555555554,0.026683050847457628,226.91525423728814,0.05667432432432433,261.02702702702703,0.29910454545454546,387.8068181818182,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,Maldives,Quintile 1,0.9455481481481482,0.6661518518518519,0.07981111111111111,0.9104952380952381,0.4798333333333333,0.0303,8.436142857142856,0.03236190476190476,0.0439952380952381,0.05935185185185185,0.060844444444444444,0.355962962962963,231.42857142857142,166.0,154.57142857142858,584.5714285714286,584.5714285714286,416.0,236.28571428571428,236.28571428571428,236.28571428571428,478.1904761904762,231.52380952380952,149.04761904761904,,,,,0.02110952380952381,340.95238095238096,0.977552380952381,309.04761904761904,0.7885571428571428,284.57142857142856,0.005338095238095238,183.71428571428572,0.0,183.71428571428572,0.0018249999999999998,157.25,0.0078,298.0952380952381,0.48674761904761904,339.5238095238095,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,Maldives,Quintile 2,0.9610444444444445,0.7309333333333333,0.09248888888888888,0.9470142857142857,0.5666333333333333,0.033466666666666665,8.929042857142857,0.01989047619047619,0.024133333333333333,0.048740740740740744,0.04714444444444444,0.30237777777777775,230.28571428571428,193.42857142857142,187.04761904761904,660.1904761904761,660.1904761904761,529.7142857142857,296.1904761904762,296.1904761904762,296.1904761904762,507.7142857142857,249.71428571428572,147.71428571428572,,,,,0.011771428571428572,364.1904761904762,0.9926809523809523,346.2857142857143,0.8231476190476191,320.0,0.014190476190476189,233.23809523809524,0.00019047619047619048,233.23809523809524,0.0030904761904761904,182.85714285714286,0.0025952380952380953,329.8095238095238,0.4127571428571428,355.42857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,Maldives,Quintile 3,0.9706982758620689,0.8065678571428572,0.15018571428571428,0.9497,0.6528304347826087,0.0618952380952381,9.156285714285715,0.01804761904761905,0.02202857142857143,0.048053571428571425,0.029235714285714285,0.32545,214.57142857142858,190.57142857142858,209.71428571428572,607.6521739130435,607.6521739130435,589.2380952380952,326.76190476190476,326.76190476190476,326.76190476190476,434.57142857142856,219.9047619047619,144.55,,,,,0.013614285714285714,301.6190476190476,0.9931857142857142,310.85714285714283,0.843795238095238,300.57142857142856,0.02711904761904762,264.3809523809524,0.004861904761904762,264.3809523809524,0.0007952380952380952,192.38095238095238,0.004319047619047619,330.95238095238096,0.3886761904761905,294.76190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,Maldives,Quintile 4,0.9853683333333334,0.8488068965517241,0.208340625,0.9784888888888889,0.7626259259259259,0.115,9.860507692307692,0.00656923076923077,0.009173076923076923,0.04802222222222222,0.03673928571428571,0.310996,138.6,136.8,118.04347826086956,354.44444444444446,354.44444444444446,310.22222222222223,177.26923076923077,177.26923076923077,177.26923076923077,179.55555555555554,121.10526315789474,113.6875,,,,,0.01693333333333333,134.85714285714286,0.9916714285714285,150.8095238095238,0.867340909090909,172.0,0.04725000000000001,155.1818181818182,0.005277272727272727,155.1818181818182,0.0,120.11111111111111,0.016777272727272727,186.22727272727272,0.3489047619047619,133.47619047619048,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,Maldives,Quintile 5,0.992578947368421,0.9144933333333333,0.3931066666666666,0.9916,0.8204777777777778,0.31087777777777775,10.750488888888889,0.004244444444444444,0.004244444444444444,0.05046666666666667,0.053573333333333334,0.25533333333333336,210.22222222222223,200.88888888888889,201.11111111111111,673.5555555555555,673.5555555555555,615.7777777777778,328.0,328.0,328.0,270.0,150.22222222222223,149.55555555555554,,,,,0.01655,186.0,0.9952833333333334,231.66666666666666,0.8454,318.3333333333333,0.17311666666666667,297.0,0.022366666666666663,297.0,0.030416666666666665,224.66666666666666,0.06361666666666667,366.3333333333333,0.3286,184.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,Quintile 1,0.9078438596491228,0.6520036363636363,0.2855026785714286,0.898603076923077,0.6259553846153846,0.324684126984127,8.793493333333334,0.031264814814814815,0.06231481481481481,0.02886309523809524,0.13711643835616438,0.46143484848484845,161.35294117647058,149.40425531914894,142.48979591836735,381.3692307692308,381.3692307692308,350.4920634920635,212.85185185185185,212.85185185185185,212.85185185185185,306.58730158730157,171.48076923076923,146.06666666666666,0.5567571428571428,269.3333333333333,0.7243823529411765,117.47058823529412,0.00876140350877193,258.2631578947368,0.9211618181818182,206.1818181818182,0.8787222222222222,179.64444444444445,,,,,,,0.058404761904761904,308.1904761904762,0.07083809523809524,537.6190476190476,1.0,1080.6153846153845,0.592752,879.28,0.7138603773584906,989.2830188679245,0.7530222222222223,989.7407407407408,0.2675595744680851,438.0851063829787,0.36561914893617026,609.4468085106383,0.33708936170212767,533.8936170212766,0.0814264705882353,160.94117647058823,0.10969705882352941,228.7058823529412,0.07483529411764706,142.5,0.013470000000000001,55.3,0.012639999999999998,63.7,,
MEX,Mexico,Quintile 2,0.9520206896551724,0.7796089285714285,0.36821696428571427,0.9588402985074627,0.7770537313432836,0.4769953846153846,10.26370606060606,0.01396315789473684,0.024887719298245615,0.020090697674418605,0.0825948051948052,0.3941911764705882,124.11320754716981,128.91836734693877,132.77551020408163,338.82089552238807,338.82089552238807,339.04615384615386,196.03508771929825,196.03508771929825,196.03508771929825,244.13846153846154,124.32142857142857,113.93617021276596,0.6028380952380952,234.66666666666666,0.69435,85.92857142857143,0.0037396551724137926,205.01724137931035,0.9597910714285715,177.94642857142858,0.8957479166666666,174.75,,,,,,,0.09310476190476191,263.3333333333333,0.0411,386.95238095238096,1.0,1181.4615384615386,0.6839111111111111,1104.8666666666666,0.8059521739130434,1241.2391304347825,0.8260065217391304,1241.2826086956522,0.36548947368421053,710.1052631578947,0.4900125,928.85,0.44119743589743593,826.3846153846154,0.1222470588235294,258.47058823529414,0.1779970588235294,379.0882352941176,0.12024117647058825,237.97058823529412,0.028288235294117645,87.05882352941177,0.026305555555555554,84.5,0.012428571428571428,53.0
MEX,Mexico,Quintile 3,0.9692209090909091,0.8225522935779815,0.4672289719626168,0.9771287878787879,0.8474757575757575,0.5889287878787879,10.856625714285714,0.008920338983050847,0.012522033898305085,0.008887951807228915,0.057420895522388056,0.3050305084745763,117.34042553191489,126.06521739130434,131.02272727272728,306.5,306.5,304.8333333333333,173.0677966101695,173.0677966101695,173.0677966101695,219.53225806451613,132.58695652173913,107.84210526315789,0.5725285714285714,174.76190476190476,0.5425333333333333,83.08333333333333,0.0009706896551724139,178.63793103448276,0.9689363636363636,161.56363636363636,0.9249645833333333,174.25,,,,,,,0.15617619047619047,205.42857142857142,0.020385714285714285,302.85714285714283,1.0,1123.2307692307693,0.7248731707317073,1276.8048780487804,0.826497619047619,1406.357142857143,0.8432720930232558,1379.6279069767443,0.4395558823529412,908.1176470588235,0.5665513513513514,1101.2432432432433,0.5141540540540541,992.027027027027,0.16021176470588233,344.20588235294116,0.23634242424242424,496.7878787878788,0.16393333333333332,332.54545454545456,0.034284999999999996,101.05,0.043699999999999996,99.26666666666667,0.019542857142857143,64.85714285714286
MEX,Mexico,Quintile 4,0.9780594594594595,0.874302752293578,0.5572825242718447,0.9764671641791044,0.9068910447761194,0.7059555555555556,11.473946875,0.01735,0.019464814814814813,0.013608641975308642,0.045307575757575755,0.2370448275862069,123.30434782608695,118.0,127.55,288.04477611940297,288.04477611940297,292.5079365079365,172.24074074074073,172.24074074074073,172.24074074074073,198.83333333333334,119.55555555555556,111.13513513513513,0.6662947368421053,158.8421052631579,0.6337333333333333,88.33333333333333,0.004434615384615385,172.80769230769232,0.9885711538461539,170.5,0.9280808510638298,168.25531914893617,,,,,,,0.30370526315789476,188.68421052631578,0.02315714285714286,246.95238095238096,1.0,1156.076923076923,0.7643763157894736,1434.0263157894738,0.849828205128205,1533.6410256410256,0.8685599999999999,1505.25,0.48142647058823534,1028.764705882353,0.6170942857142857,1267.857142857143,0.5747323529411765,1189.0294117647059,0.195559375,440.90625,0.27863333333333334,611.3636363636364,0.2056121212121212,438.6363636363636,0.05360416666666667,142.29166666666666,0.06333666666666667,144.26666666666668,0.03735416666666667,81.91666666666667
MEX,Mexico,Quintile 5,0.9823745689655172,0.9054470588235294,0.7236232323232323,0.9679630769230769,0.9383707692307692,0.8523216666666666,12.484622222222223,0.02694130434782609,0.02694130434782609,0.005369014084507042,0.028411666666666665,0.13928200000000002,129.34285714285716,120.94871794871794,132.16666666666666,258.3076923076923,258.3076923076923,263.25,173.7608695652174,173.7608695652174,173.7608695652174,179.36,125.15384615384616,109.20689655172414,0.66895,125.83333333333333,0.7468285714285715,68.42857142857143,0.0033043478260869562,157.32608695652175,0.9989311111111111,161.77777777777777,0.9777909090909092,167.6590909090909,,,,,,,0.5460533333333333,173.06666666666666,0.008626666666666668,195.53333333333333,1.0,961.8461538461538,0.8732432432432433,1611.1081081081081,0.9280459459459459,1696.7567567567567,0.946254054054054,1705.837837837838,0.6316611111111111,1228.9444444444443,0.7565194444444444,1447.1944444444443,0.7201972222222222,1375.888888888889,0.32834375,723.28125,0.440234375,940.25,0.3548733333333333,762.5,0.10579999999999999,255.56666666666666,0.14316,296.3,0.08319,166.53333333333333
MKD,North Macedonia,Quintile 1,0.9835117647058823,0.9292058823529412,0.45282666666666666,0.961303125,0.871790625,0.3546620689655172,11.797142857142857,0.016277272727272727,0.04768181818181818,0.015238888888888889,0.037282352941176475,0.334365,87.35714285714286,92.875,86.78571428571429,168.71875,168.71875,161.75862068965517,133.13636363636363,133.13636363636363,133.13636363636363,118.0,99.17647058823529,98.3,0.008958823529411764,207.23529411764707,0.14401666666666665,140.66666666666666,0.0633590909090909,174.6818181818182,0.5906,113.92857142857143,0.953175,75.625,0.09067058823529411,111.94117647058823,0.07617647058823529,111.94117647058823,0.0037375,126.06666666666666,0.1031,148.1290322580645,0.16303055555555557,206.05555555555554,0.9465708333333334,236.70833333333334,0.4476522727272727,211.13636363636363,0.48534583333333337,285.5833333333333,0.48792826086956526,242.08695652173913,0.20660512820512822,97.35897435897436,0.34348235294117646,139.11764705882354,0.23577857142857142,145.75,0.075375,44.25,0.161135,55.8,0.08557857142857142,57.07142857142857,,,,,,
MKD,North Macedonia,Quintile 2,0.9883500000000001,0.9654294117647058,0.7228749999999999,0.99213125,0.9552125,0.6480363636363636,13.746571428571428,0.0012325581395348838,0.0034674418604651166,0.01634782608695652,0.01682777777777778,0.20467,77.66666666666667,72.6875,68.33333333333333,145.15625,145.15625,151.78787878787878,103.46511627906976,103.46511627906976,103.46511627906976,91.21739130434783,87.55555555555556,85.35,0.07996875,134.6875,0.22949090909090908,94.81818181818181,0.02927391304347826,110.26086956521739,0.8270714285714286,93.57142857142857,0.9865,79.0,0.27015999999999996,99.24,0.192568,99.24,0.06268,104.66666666666667,0.2493225806451613,114.45161290322581,0.15706153846153845,161.02564102564102,0.99155,291.9166666666667,0.6103720930232558,299.6744186046512,0.6283318181818182,400.45454545454544,0.6229869565217391,316.3478260869565,0.32194500000000004,165.95,0.4864647058823529,206.2058823529412,0.321685,182.55,0.10666785714285713,69.89285714285714,0.2294344827586207,90.24137931034483,0.1256875,85.95833333333333,0.0315,30.5,0.13528333333333334,44.333333333333336,0.03915,42.0
MKD,North Macedonia,Quintile 3,0.995671875,0.98526,0.8349142857142857,0.99914,0.98208,0.8045205882352942,14.275711111111113,0.0005931818181818181,0.0012772727272727274,0.0030761904761904763,0.0,0.09004117647058824,59.54545454545455,60.857142857142854,59.61538461538461,127.06666666666666,127.06666666666666,142.2058823529412,91.38636363636364,91.38636363636364,91.38636363636364,82.47619047619048,63.333333333333336,70.3529411764706,0.0898470588235294,112.76470588235294,0.28631,71.8,0.002905,92.05,0.9546428571428571,74.5,0.9821249999999999,74.41666666666667,0.3915173913043478,109.43478260869566,0.3251782608695652,109.43478260869566,0.16356666666666667,103.54166666666667,0.351059375,96.9375,0.1653885714285714,140.77142857142857,0.9996541666666667,367.0833333333333,0.6794863636363636,344.75,0.64785,407.72727272727275,0.7153595238095238,392.4761904761905,0.4169525,213.2,0.5353264705882353,222.91176470588235,0.394685,221.85,0.1537,76.275,0.30553793103448273,114.96551724137932,0.1265705882352941,81.41176470588235,0.035175,32.0,0.17168181818181819,55.0,0.040475,34.5
MKD,North Macedonia,Quintile 4,0.9998458333333334,0.9893666666666667,0.9257692307692308,1.0,0.996392,0.88141875,15.4786,0.0001361111111111111,0.0001361111111111111,0.008655555555555555,0.008807142857142857,0.04514,54.0,55.09090909090909,55.75,116.32,116.32,121.84375,88.58333333333333,88.58333333333333,88.58333333333333,80.77777777777777,57.07142857142857,57.46666666666667,0.2556294117647059,107.94117647058823,0.32553,80.8,0.012341176470588234,90.58823529411765,0.9866444444444444,75.22222222222223,0.98898,73.2,0.5315545454545455,95.72727272727273,0.40706818181818183,95.72727272727273,0.26966,116.54545454545455,0.5342769230769231,92.73076923076923,0.18932903225806452,135.3548387096774,0.9991217391304348,431.1304347826087,0.7538925,369.5,0.7050150000000001,477.2,0.7759404761904762,382.8333333333333,0.4991525,233.075,0.584940625,272.5,0.48847000000000007,251.9,0.2217075,100.4,0.32708,139.86666666666667,0.1911425,101.55,0.06134705882352941,41.11764705882353,0.2184714285714286,72.92857142857143,0.0716,52.285714285714285
MKD,North Macedonia,Quintile 5,0.9995727272727273,0.9996,0.9761200000000001,1.0,1.0,0.9633124999999999,16.050816666666666,0.0012346153846153848,0.0012346153846153848,0.0037571428571428573,0.0,0.02261818181818182,51.888888888888886,50.55555555555556,51.888888888888886,107.5909090909091,107.5909090909091,131.20833333333334,83.3076923076923,83.3076923076923,83.3076923076923,90.85714285714286,62.63636363636363,62.54545454545455,0.4152642857142857,97.78571428571429,0.2749125,64.25,0.0041285714285714285,91.78571428571429,0.9976555555555555,73.22222222222223,0.995175,76.0,0.7548117647058823,100.17647058823529,0.5815882352941176,100.17647058823529,0.40709999999999996,127.6470588235294,0.636645,83.75,0.1856,128.73076923076923,0.9997263157894738,495.4736842105263,0.8348093023255814,398.95348837209303,0.7742791666666666,455.375,0.8555681818181818,414.15909090909093,0.649515,309.85,0.68706875,336.4375,0.633865,323.75,0.3406075,163.0,0.43484666666666666,205.5,0.3078225,160.45,0.12041333333333333,68.06666666666666,0.22867391304347826,97.0,0.11565294117647058,78.88235294117646
MLI,Mali,Quintile 1,0.1618721153846154,0.034370526315789476,0.0028168674698795183,0.11038378378378377,0.028982882882882883,0.007923853211009175,0.8070414634146342,0.6475464285714285,0.7438660714285714,0.6536752577319588,0.7447141304347826,0.8752988095238095,192.4747474747475,177.25806451612902,159.73809523809524,496.5945945945946,496.5945945945946,443.7155963302752,158.51785714285714,158.51785714285714,158.51785714285714,672.4146341463414,241.4805194805195,177.29166666666666,,,,,0.6152521739130435,463.0869565217391,0.8262777777777778,74.44444444444444,,,0.0,190.5121951219512,0.0,190.5121951219512,0.0,155.76190476190476,0.0013238095238095238,189.5,0.20353636363636365,274.52272727272725,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,Mali,Quintile 2,0.21176422018348623,0.057666,0.017576136363636363,0.1464410714285714,0.050009821428571424,0.01522767857142857,0.9043604166666667,0.5680743243243244,0.6417364864864865,0.5716818181818182,0.6792817204301076,0.8473868131868132,194.54368932038835,171.75,156.2159090909091,513.7142857142857,513.7142857142857,449.8392857142857,152.8783783783784,152.8783783783784,152.8783783783784,654.0238095238095,241.79012345679013,171.85185185185185,,,,,0.5845117647058823,407.1372549019608,0.79628125,71.375,0.5857,30.0,0.0026299999999999995,186.44,0.0026299999999999995,186.44,0.0,151.58333333333334,0.0008708333333333334,182.89583333333334,0.20772400000000002,277.66,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,Mali,Quintile 3,0.2970405405405405,0.09004666666666666,0.02810224719101124,0.21023162393162395,0.08258717948717947,0.019076521739130433,1.321488,0.48597764705882357,0.5682517647058823,0.5107047619047619,0.6123693877551021,0.7999458333333332,204.1809523809524,183.009900990099,161.26966292134833,524.6837606837607,524.6837606837607,448.44347826086954,156.08235294117648,156.08235294117648,156.08235294117648,656.8222222222222,243.73493975903614,189.08641975308643,,,,,0.5475254545454545,380.09090909090907,0.8327600000000001,78.8,0.8719,35.333333333333336,0.0022745098039215687,178.15686274509804,0.0008745098039215686,178.15686274509804,0.0,139.52,0.0034,187.01960784313727,0.18319811320754717,296.92452830188677,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,Mali,Quintile 4,0.4635384,0.2150125,0.07952403846153847,0.37295954198473286,0.1876854961832061,0.06633923076923078,2.5111534482758624,0.35429375,0.4234982142857143,0.3602376068376068,0.45082252252252253,0.6634638095238096,205.58620689655172,183.67567567567568,162.35922330097088,521.0152671755725,521.0152671755725,431.6923076923077,168.26785714285714,168.26785714285714,168.26785714285714,564.969696969697,231.3548387096774,200.6206896551724,,,,,0.40557049180327864,328.1311475409836,0.8815096774193548,93.3225806451613,0.77156,56.4,0.0072610169491525425,152.32203389830508,0.0055000000000000005,152.32203389830508,0.004054716981132075,134.20754716981133,0.019471186440677968,165.8135593220339,0.17894677419354837,318.61290322580646,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,Mali,Quintile 5,0.6808522123893805,0.47893142857142856,0.25259438202247186,0.6194476923076923,0.4132823076923077,0.2135217054263566,6.040083673469387,0.1741456310679612,0.21064466019417477,0.17814310344827586,0.306579,0.4294537634408602,315.2019230769231,297.94897959183675,289.9878048780488,732.3692307692307,732.3692307692307,594.4263565891473,332.90291262135923,332.90291262135923,332.90291262135923,515.2142857142857,312.2168674698795,328.9868421052632,,,,,0.18028196721311474,348.0327868852459,0.9355933333333334,200.9111111111111,0.842892,195.28,0.0798404255319149,238.7659574468085,0.047212765957446806,238.7659574468085,0.047320930232558144,205.48837209302326,0.05836078431372549,294.84313725490193,0.11364677419354839,444.11290322580646,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,Malta,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7677107692307693,233.33846153846153,0.6921041666666667,277.5833333333333,0.6710104477611941,204.91044776119404,0.48975,159.5,0.5749409090909091,212.6590909090909,0.38395762711864406,137.08474576271186,0.23063023255813953,93.48837209302326,0.3134125,125.1,0.18020882352941178,82.82352941176471,0.12617,63.25,0.10419999999999999,50.69565217391305,0.08935454545454545,48.18181818181818
MLT,Malta,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8684426470588235,249.13235294117646,0.7900307692307693,287.61538461538464,0.7987671641791045,235.8507462686567,0.642890625,197.4375,0.6892456521739131,243.17391304347825,0.5418967741935484,175.16129032258064,0.3327603773584905,124.45283018867924,0.43664249999999993,172.7,0.26069166666666665,104.64583333333333,0.21321500000000002,98.05,0.15279166666666666,61.611111111111114,0.13966,67.5
MLT,Malta,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8977194444444445,245.44444444444446,0.844621875,251.03125,0.8498452054794521,232.9041095890411,0.706065671641791,208.26865671641792,0.7404176470588235,241.58823529411765,0.6261621212121212,187.03030303030303,0.39503454545454547,136.36363636363637,0.49342826086956526,174.32608695652175,0.36214999999999997,126.22916666666667,0.266435,121.4,0.187725,77.825,0.16565,75.0
MLT,Malta,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9408153846153846,243.33333333333334,0.9025513513513512,229.86486486486487,0.9129506329113923,236.64556962025316,0.8017597222222222,220.27777777777777,0.7986473684210527,224.52631578947367,0.7335929577464788,207.49295774647888,0.4995469696969697,143.9090909090909,0.564628,176.58,0.44478852459016394,135.0,0.31238,113.04,0.2511238095238095,91.14285714285714,0.2057030303030303,75.0
MLT,Malta,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97233,230.4875,0.9287,231.52631578947367,0.9584101265822784,229.43037974683546,0.886206329113924,211.8860759493671,0.8619983870967742,228.3548387096774,0.8544631578947368,210.30263157894737,0.6390638888888889,160.83333333333334,0.6876032786885247,183.04918032786884,0.5989666666666666,154.28985507246378,0.38170980392156867,100.45098039215686,0.3936771929824561,109.14035087719299,0.3379415094339623,89.09433962264151
MMR,Myanmar,Quintile 1,0.6083583333333333,0.15082142857142858,0.01754375,0.5133239130434782,0.11978043478260869,0.013331111111111111,4.123795454545455,0.12356060606060605,0.4091378787878788,0.14452608695652175,0.28435675675675676,0.6972400000000001,160.6086956521739,171.76923076923077,140.73333333333332,201.2173913043478,201.2173913043478,197.53333333333333,174.15151515151516,174.15151515151516,174.15151515151516,202.82608695652175,172.27027027027026,165.5,,,,,0.18450681818181816,202.0909090909091,0.7987062500000001,148.875,0.5157666666666667,75.33333333333333,,,,,,,0.009085714285714286,182.0,0.4691511111111111,227.2888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,Quintile 2,0.813428125,0.28791052631578945,0.04933076923076923,0.7182555555555555,0.25936296296296296,0.046211538461538464,5.978673333333333,0.061515999999999994,0.2769106666666667,0.04956666666666666,0.16755217391304347,0.5492,126.25806451612904,134.5,152.5,174.66666666666666,174.66666666666666,172.07692307692307,172.89333333333335,172.89333333333335,172.89333333333335,163.50980392156862,142.2173913043478,138.0,,,,,0.09415576923076922,156.94230769230768,0.8728555555555556,132.25925925925927,0.6054111111111111,115.66666666666667,,,,,,,0.03729677419354839,133.7741935483871,0.3534811320754717,181.1320754716981,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,Quintile 3,0.8867322580645162,0.42259545454545455,0.10425833333333334,0.843262962962963,0.4035759259259259,0.10230769230769231,7.1497552631578944,0.03132666666666666,0.16650444444444445,0.03225555555555556,0.13754222222222223,0.5428538461538461,125.26666666666667,129.04761904761904,117.82608695652173,200.44444444444446,200.44444444444446,184.32692307692307,190.06666666666666,190.06666666666666,190.06666666666666,151.11111111111111,133.24444444444444,132.69230769230768,,,,,0.04733673469387755,143.79591836734693,0.9326,135.15625,0.70311875,121.375,,,,,,,0.0737578947368421,136.3421052631579,0.2583063829787234,160.4255319148936,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,Quintile 4,0.9047814814814814,0.5966473684210526,0.1971952380952381,0.886977358490566,0.5854094339622641,0.22130188679245283,8.177505555555555,0.032661111111111106,0.12475333333333334,0.02344871794871795,0.09155384615384615,0.42047142857142855,131.15384615384616,136.72222222222223,124.75,199.8679245283019,199.8679245283019,198.64150943396226,222.14444444444445,222.14444444444445,222.14444444444445,138.43589743589743,133.15384615384616,111.71428571428571,,,,,0.04681315789473684,146.10526315789474,0.9631363636363637,132.06060606060606,0.750655,130.4,,,,,,,0.12708055555555553,136.63888888888889,0.20048809523809524,140.28571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,Quintile 5,0.928,0.7121,0.42333333333333334,0.9295583333333334,0.7642812499999999,0.4988632653061224,9.59721724137931,0.020125925925925926,0.07763086419753086,0.026406451612903226,0.057346875,0.27883,121.0909090909091,134.11764705882354,132.23529411764707,196.0,196.0,188.30612244897958,220.91358024691357,220.91358024691357,220.91358024691357,136.03225806451613,128.59375,116.5,,,,,0.04909375,136.1875,0.9804370370370371,135.07407407407408,0.871095238095238,144.23809523809524,,,,,,,0.29750645161290323,143.06451612903226,0.130515625,133.65625,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,Montenegro,Quintile 1,0.9522499999999999,0.9041470588235294,0.5876875,0.969325,0.9480999999999999,0.5202625,,0.004422727272727273,0.012445454545454544,0.06446,0.04129473684210526,0.216595,61.77777777777778,60.44444444444444,49.45454545454545,139.25,139.25,132.1875,69.31818181818181,69.31818181818181,69.31818181818181,107.72727272727273,86.9,75.18181818181819,0.056452631578947365,61.10526315789474,0.050300000000000004,38.5,0.04755,96.81818181818181,0.85429,91.7,0.9667909090909091,65.0909090909091,0.16263636363636363,82.63636363636364,0.09099999999999998,82.63636363636364,0.0662090909090909,80.81818181818181,0.24616666666666667,73.95238095238095,0.06492,136.8,0.9732999999999999,331.29411764705884,0.641106976744186,410.5813953488372,0.7364966666666667,578.5,0.6986790697674419,463.6046511627907,0.3187904761904762,214.76190476190476,0.4153833333333334,329.3,0.33217380952380954,229.0952380952381,0.11619375,92.6875,0.14965666666666666,117.5,0.09482352941176471,78.1470588235294,0.03565,36.75,0.03465,38.0,,
MNE,Montenegro,Quintile 2,0.9892145833333333,0.99796875,0.7776529411764707,1.0,0.9958555555555555,0.7259722222222222,,0.0,0.0,0.0111,0.000645,0.06943333333333333,51.625,53.1,57.9,132.0,132.0,138.66666666666666,68.86206896551724,68.86206896551724,68.86206896551724,80.3076923076923,58.81818181818182,61.583333333333336,0.16477777777777777,57.833333333333336,0.13275,41.0,0.0038640000000000002,78.76,0.96392,66.8,0.9835666666666666,66.4,0.29888125,74.1875,0.19558124999999998,74.1875,0.11870625,87.3125,0.37018148148148144,66.55555555555556,0.023134482758620692,111.96551724137932,0.9978526315789473,450.6842105263158,0.72875,479.85714285714283,0.810915625,597.375,0.77898,546.375,0.40652999999999995,282.325,0.5149966666666667,395.1333333333333,0.42471,298.9,0.1607138888888889,118.22222222222223,0.22187333333333334,168.83333333333334,0.1408128205128205,103.25641025641026,0.05701666666666667,53.44444444444444,0.06485238095238095,47.38095238095238,0.03385,40.0
