country,iso_code,Wealth,year,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,trans_prim_m,trans_lowsec_m,attend_higher_1822_m,overage2plus_m
Benin,BEN,Quintile 5,2014,0.786713043,0.563852632,0.317866667,,0.015431818,0.09695,0.054767568,0.191765517,0.27345,425.8181818,425.8181818,425.8181818,529.7837838,373.9655172,318.8181818,,,,,
Bolivia,BOL,Quintile 1,2014,0.885922222,0.774977778,0.565657143,,,,0.0379,0.091933333,0.229533333,,,,,,,,,,,
Bolivia,BOL,Quintile 2,2014,0.9269,0.8815,0.619285714,,,,0.0289,0.0357,0.158333333,,,,,,,,,,,
Bolivia,BOL,Quintile 3,2014,0.9373,0.856388889,0.606422222,,,,0.0268,0.0298,0.178933333,,,,,,,,,,,
Bolivia,BOL,Quintile 4,2014,0.932288889,0.873166667,0.626188889,,,,0.019733333,0.054733333,0.1586,,,,,,,,,,,
Bolivia,BOL,Quintile 5,2014,0.960611111,0.827277778,0.650677778,,,,0.023233333,0.072766667,0.183566667,,,,,,,,,,,
Brazil,BRA,Quintile 1,2014,0.736940964,0.657770667,0.326366667,7.975066667,0.054971795,0.096212821,0.020163333,0.025365517,0.18629625,379.2564103,379.2564103,379.2564103,655.0666667,559.183908,398.425,0.302717778,0.899618519,0.799263793,0.057317284,
Brazil,BRA,Quintile 2,2014,0.811734884,0.74257907,0.470940506,9.094228409,0.031719318,0.051397727,0.015329545,0.021365909,0.192831034,400.8068182,400.8068182,400.8068182,454.9772727,411.0568182,333.7586207,0.240334444,0.934002299,0.83043038,0.097283333,
Brazil,BRA,Quintile 3,2014,0.863675385,0.815622667,0.588513924,9.851225287,0.022954023,0.036654023,0.007086301,0.019795775,0.166346479,380.2643678,380.2643678,380.2643678,345.0410959,321.915493,290.2253521,0.230184444,0.955154795,0.867622078,0.149776136,
Brazil,BRA,Quintile 4,2014,0.927689091,0.890706452,0.716337879,10.78853158,0.013307895,0.018067105,0.008529032,0.010456452,0.146355,480.5789474,480.5789474,480.5789474,295.5645161,264.6451613,275.35,0.15707,0.971969355,0.913735714,0.235512,
Brazil,BRA,Quintile 5,2014,0.964091837,0.953336735,0.865888889,12.10034706,0.006564706,0.007079412,0.002944444,0.002798113,0.091610638,407.4264706,407.4264706,407.4264706,251.8148148,230.754717,220.2765957,0.101833333,0.987677358,0.959013115,0.458769697,
Burkina Faso,BFA,Quintile 1,2014,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Quintile 2,2014,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Quintile 3,2014,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Quintile 4,2014,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Quintile 5,2014,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Quintile 1,2014,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Quintile 2,2014,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Quintile 3,2014,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Quintile 4,2014,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Quintile 5,2014,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Quintile 1,2014,0.450946429,0.15268,0.041504,4.604058537,0.191834146,0.40585122,0.138903448,0.414246154,0.815788,152.4634146,152.4634146,152.4634146,246.7241379,144.1025641,148.28,0.162143243,0.748583333,0.659983333,0.006922581,0.449833333
Cambodia,KHM,Quintile 2,2014,0.58168,0.245134783,0.0624,5.635856818,0.127638636,0.279352273,0.094503509,0.310210811,0.762076923,139,139,139,215.5263158,136.5675676,141,0.1090925,0.82936875,0.643833333,0.023568571,0.3472425
Cambodia,KHM,Quintile 3,2014,0.761508696,0.355117391,0.1374,6.993528889,0.057268889,0.158362222,0.055171667,0.229758065,0.69444,138.5333333,138.5333333,138.5333333,160.2333333,139.3225806,129.4,0.071194444,0.879842857,0.686455556,0.035780556,0.301166667
Cambodia,KHM,Quintile 4,2014,0.859748387,0.516025,0.237973333,8.142331915,0.026512766,0.097761702,0.033247458,0.187616216,0.56052973,156.9148936,156.9148936,156.9148936,175.8644068,134.2702703,120.4324324,0.044009091,0.925867857,0.753173333,0.066714706,0.249060976
Cambodia,KHM,Quintile 5,2014,0.909063333,0.625117647,0.441086111,10.0780902,0.020233333,0.051237255,0.022074545,0.168608333,0.432865625,227.0588235,227.0588235,227.0588235,214.1454545,160.1388889,181.625,0.050893333,0.954611538,0.865895455,0.23286129,0.138854762
Cameroon,CMR,Quintile 1,2014,0.368761538,0.111058333,0.005816667,,0.079323077,0.263861538,0.265733333,0.321488235,0.620053846,99.30769231,99.30769231,99.30769231,339.25,212.5882353,141.3846154,0.189322222,0.7637375,0.6394,0,0.40495
Cameroon,CMR,Quintile 2,2014,0.595872727,0.186283333,0.010710526,,0.037821739,0.152030435,0.136364865,0.27040303,0.602880952,114.5652174,114.5652174,114.5652174,299.6486486,143.7878788,108.4761905,0.0871,0.853073333,0.61976,0,0.262166667
Cameroon,CMR,Quintile 3,2014,0.821833333,0.335254167,0.03322381,,0.008596774,0.057745161,0.097551282,0.157582857,0.443222222,121.4193548,121.4193548,121.4193548,271.1282051,154.5142857,114.7777778,0.05135,0.8863125,0.59072,0.00325,0.19317
Cameroon,CMR,Quintile 4,2014,0.891532143,0.527666667,0.152953571,,0.004135897,0.0185,0.047397778,0.106224324,0.323693333,150.0769231,150.0769231,150.0769231,207.3333333,144.1081081,123.8666667,0.0264625,0.92512,0.674518182,0.070783871,0.136512121
Cameroon,CMR,Quintile 5,2014,0.963705263,0.7873875,0.426066667,,0.001312,0.00962,0.012736111,0.063091667,0.133,220.76,220.76,220.76,224.3055556,189.75,200.8125,0.007204545,0.976688235,0.7409,0.203678947,0.059288889
Chad,TCD,Quintile 1,2014,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Quintile 2,2014,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Quintile 3,2014,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Quintile 4,2014,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Quintile 5,2014,,,,,,,,,,,,,,,,,,,,
China,CHN,Quintile 1,2014,0.961266667,0.791644444,0.606255556,9.124385714,0.084033333,0.084033333,0.06760625,0.086442857,0.240922222,120.25,120.25,120.25,130,110.7142857,83.33333333,0,0.684525,0.5263,,
China,CHN,Quintile 2,2014,0.983588889,0.861788889,0.51709,9.905606667,0.044026667,0.044026667,0.015428571,0.052577778,0.223388889,129.6,129.6,129.6,143.1428571,87.11111111,85.77777778,0.000482353,0.728208333,0.464936364,,
China,CHN,Quintile 3,2014,0.982355556,0.790911111,0.53229,10.368925,0.031923077,0.031923077,0.017913333,0.014266667,0.173755556,129.6153846,129.6153846,129.6153846,128,80.44444444,77.77777778,0,0.726477778,0.46777,,
China,CHN,Quintile 4,2014,0.944588889,0.834266667,0.671966667,10.6123875,0.01555,0.01555,0.031227273,0.038644444,0.172233333,133.6666667,133.6666667,133.6666667,131.4545455,70.66666667,80.88888889,0.004733333,0.749318182,0.543944444,,
China,CHN,Quintile 5,2014,0.986071429,0.8457625,0.7352125,11.65578571,0.01389,0.01389,0.018088889,0.028842857,0.134614286,108.1,108.1,108.1,108.8888889,62.14285714,61.14285714,0.01842,0.73242,0.64473,,
Colombia,COL,Quintile 1,2014,0.843011111,0.573844444,0.416133333,,,,0.037666667,0.073566667,0.2265,,,,,,,,,,,
Colombia,COL,Quintile 2,2014,0.898544444,0.641522222,0.516311111,,,,0.034166667,0.0583,0.197966667,,,,,,,,,,,
Colombia,COL,Quintile 3,2014,0.934544444,0.712922222,0.598644444,,,,0.0252,0.044666667,0.179133333,,,,,,,,,,,
Colombia,COL,Quintile 4,2014,0.955511111,0.771788889,0.699755556,,,,0.027333333,0.0447,0.1453,,,,,,,,,,,
Colombia,COL,Quintile 5,2014,0.9761625,0.865355556,0.810977778,,,,0.024,0.0359,0.136933333,,,,,,,,,,,
Congo,COG,Quintile 1,2014,,,,,,,,,,,,,,,,,,,,
Congo,COG,Quintile 2,2014,,,,,,,,,,,,,,,,,,,,
Congo,COG,Quintile 3,2014,,,,,,,,,,,,,,,,,,,,
Congo,COG,Quintile 4,2014,,,,,,,,,,,,,,,,,,,,
Congo,COG,Quintile 5,2014,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Quintile 1,2014,0.887811111,0.444522222,0.328277778,,,,0.015,0.046166667,0.1638,,,,,,,,,,,
Costa Rica,CRI,Quintile 2,2014,0.937711111,0.602666667,0.393122222,,,,0.0102,0.039866667,0.151033333,,,,,,,,,,,
Costa Rica,CRI,Quintile 3,2014,0.961166667,0.658411111,0.482211111,,,,0.005166667,0.036233333,0.088266667,,,,,,,,,,,
Costa Rica,CRI,Quintile 4,2014,0.9803,0.769488889,0.666488889,,,,0.008466667,0.014633333,0.0883,,,,,,,,,,,
Costa Rica,CRI,Quintile 5,2014,0.98509,0.8895,0.802388889,,,,0.0015,0.000666667,0.022,,,,,,,,,,,
Côte d'Ivoire,CIV,Quintile 1,2014,,,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,CIV,Quintile 2,2014,,,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,CIV,Quintile 3,2014,,,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,CIV,Quintile 4,2014,,,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,CIV,Quintile 5,2014,,,,,,,,,,,,,,,,,,,,
Dominican Rep.,DOM,Quintile 1,2014,0.758321053,0.583746154,0.257951282,,0.024758974,0.112469231,0.080469231,0.071836842,0.283125641,463.5384615,463.5384615,463.5384615,612,188.9210526,334.1538462,0.032676923,0.925520513,0.825761538,0.036907692,0.452571795
Dominican Rep.,DOM,Quintile 2,2014,0.906884615,0.797823077,0.454392308,,0.008153846,0.044446154,0.042489744,0.038028205,0.171910256,369.0769231,369.0769231,369.0769231,486.7692308,156.1538462,265.6923077,0.013507692,0.953512821,0.881725641,0.106510256,0.309520513
Dominican Rep.,DOM,Quintile 3,2014,0.942090278,0.879613514,0.601008824,,0.00225,0.016389474,0.032802564,0.023929032,0.114602703,316.6315789,316.6315789,316.6315789,388.6153846,155.7741935,232.972973,0.011351282,0.97802973,0.928839474,0.145394737,0.250425641
Dominican Rep.,DOM,Quintile 4,2014,0.972807576,0.911038889,0.70755,,0.000337838,0.003945946,0.027431579,0.019780769,0.106708333,281.1351351,281.1351351,281.1351351,321.0789474,147.6153846,213.9166667,0.006186486,0.994875,0.967427027,0.25057027,0.172226316
Dominican Rep.,DOM,Quintile 5,2014,0.990372,0.962742308,0.880011538,,0.000128125,0.00090625,0.023075,0.00884,0.0688,282,282,282,291.5833333,154.6,211.25,0.005242424,0.995135484,0.972586667,0.473422581,0.122875
Egypt,EGY,Quintile 1,2014,0.858709091,0.744338095,0.259509524,8.607136364,0.145822727,0.171072727,0.064096,0.194368182,0.410438095,597.8181818,597.8181818,597.8181818,784.24,464.8636364,499.047619,0.041695455,0.938313636,0.906057143,0.094331818,0.020470833
Egypt,EGY,Quintile 2,2014,0.873847368,0.678757895,0.287784211,8.679642857,0.140785714,0.157471429,0.056104348,0.181418182,0.389963158,554.0952381,554.0952381,554.0952381,765.2173913,379.6363636,411.6315789,0.034313636,0.928818182,0.917965,0.081157143,0.025286364
Egypt,EGY,Quintile 3,2014,0.872833333,0.785277273,0.322805,9.480113043,0.099113043,0.111726087,0.038238462,0.1286,0.327368182,480.6956522,480.6956522,480.6956522,584.1153846,265.5652174,260.4545455,0.022769565,0.945668182,0.931695238,0.144386364,0.020604167
Egypt,EGY,Quintile 4,2014,0.933208,0.852016,0.46695,10.84392593,0.048159259,0.068251852,0.025444444,0.08262,0.27418,469.3333333,469.3333333,469.3333333,619.5555556,305.56,286.68,0.011683333,0.963870833,0.940669565,0.190875,0.018470833
Egypt,EGY,Quintile 5,2014,0.970561111,0.950694444,0.717822222,12.86333889,0.017522222,0.021872222,0.022627778,0.020533333,0.081344444,849.6666667,849.6666667,849.6666667,1054,506.6666667,495,0.005266667,0.987706667,0.981646667,0.369913333,0.019866667
El Salvador,SLV,Quintile 1,2014,0.740243333,0.491493333,0.151393333,,0.030536364,0.15175,0.079857692,0.268392,0.620904167,280.2272727,280.2272727,280.2272727,413.5652174,242.8636364,217.7142857,0.050968182,0.825971429,0.611726316,0.018040909,0.191
El Salvador,SLV,Quintile 2,2014,0.846721875,0.652087097,0.2622875,,0.0130625,0.073079167,0.042440741,0.174819231,0.4916,276,276,276,326,193.8695652,185.9130435,0.015479167,0.909045833,0.762673913,0.077604167,0.129829167
El Salvador,SLV,Quintile 3,2014,0.902172727,0.747472727,0.348648485,,0.0052875,0.0389125,0.026922222,0.110914815,0.391481481,264.5,264.5,264.5,294.75,166,181,0.016433333,0.947833333,0.815125,0.078258333,0.079416667
El Salvador,SLV,Quintile 4,2014,0.941439394,0.844887879,0.480675,,0.005695833,0.0195,0.02772963,0.100218519,0.320725926,242,242,242,245.75,143.25,148,0.0033875,0.951641667,0.90725,0.21335,0.0727
El Salvador,SLV,Quintile 5,2014,0.964132692,0.925854167,0.713948,,0.003722727,0.010313636,0.013570833,0.068611111,0.202741176,233.7272727,233.7272727,233.7272727,232.3333333,144.3333333,181.7142857,0.009742857,0.992475,0.959744444,0.515852381,0.02376
Eswatini,SWZ,Quintile 1,2014,0.531455556,0.243314286,0.112269231,,0.011178571,0.091585714,0.026661111,0.060035294,0.21214,122.5714286,122.5714286,122.5714286,387.3333333,156.4705882,97,0.072266667,0.908527273,0.884625,0,0.525933333
Eswatini,SWZ,Quintile 2,2014,0.641766667,0.410447059,0.200713333,,0.01625,0.042,0.020836842,0.028361111,0.207892857,116.4444444,116.4444444,116.4444444,302.1578947,133.1111111,93.92857143,0.053061111,0.907445455,0.858525,0.002938889,0.475189474
Eswatini,SWZ,Quintile 3,2014,0.719817647,0.463364706,0.332706667,,0.003127778,0.018727778,0.016814286,0.026741176,0.165014286,125.1111111,125.1111111,125.1111111,251,128.0588235,89.07142857,0.031768421,0.976926667,0.915477778,0.022010526,0.420133333
Eswatini,SWZ,Quintile 4,2014,0.838778571,0.635870588,0.348646667,,0.003273684,0.014873684,0.023795238,0.070233333,0.14489,113.5263158,113.5263158,113.5263158,162.2857143,81.4,71.3,0.040535,0.952283333,0.900554545,0.050915,0.345128571
Eswatini,SWZ,Quintile 5,2014,0.90206,0.795542857,0.591635714,,0,0.0026,0.012561905,0.046353846,0.211933333,102.2941176,102.2941176,102.2941176,134.2857143,74.76923077,60.11111111,0.020427778,0.890536364,0.967330769,0.145264706,0.239504762
Ghana,GHA,Quintile 1,2014,0.428936,0.267569565,0.10975,5.741626087,0.288752174,0.350169565,0.373394286,0.203874074,0.3412875,192.5652174,192.5652174,192.5652174,427.5142857,255.5185185,263.75,0.260070968,0.801935,0.521227273,0.0053625,0.628523333
Ghana,GHA,Quintile 2,2014,0.604096667,0.385672727,0.189046667,7.189544444,0.144911111,0.197848148,0.369702703,0.2397,0.477023333,121.5925926,121.5925926,121.5925926,260.7027027,144.3548387,141.1666667,0.196114706,0.849143478,0.59365,0.003353571,0.591667568
Ghana,GHA,Quintile 3,2014,0.718653846,0.473495,0.256331818,8.92903,0.069973333,0.087736667,0.288469444,0.175462069,0.428525926,134,134,134,226.4722222,132.1034483,127.4074074,0.121544118,0.884995652,0.611284615,0.02037,0.438282353
Ghana,GHA,Quintile 4,2014,0.810695,0.718373333,0.376585714,10.0199,0.030388462,0.048984615,0.240309091,0.181604348,0.406404348,145.5,145.5,145.5,182.2727273,127.3913043,109.2916667,0.075336667,0.932815,0.704558333,0.034921739,0.3117875
Ghana,GHA,Quintile 5,2014,0.845639286,0.77792,0.587375,11.5613,0.024833333,0.027946667,0.195357143,0.178466667,0.473606667,182.1333333,182.1333333,182.1333333,217.1904762,154.2666667,139.9333333,0.049321053,0.979364286,0.874814286,0.133433333,0.201105556
Guatemala,GTM,Quintile 1,2014,0.618955556,0.308577778,0.140422222,,,,0.138233333,0.337466667,0.622633333,,,,,,,,,,,
Guatemala,GTM,Quintile 2,2014,0.659377778,0.354111111,0.1876,,,,0.103133333,0.328266667,0.595766667,,,,,,,,,,,
Guatemala,GTM,Quintile 3,2014,0.726388889,0.439688889,0.246066667,,,,0.066033333,0.292466667,0.502466667,,,,,,,,,,,
Guatemala,GTM,Quintile 4,2014,0.828288889,0.541255556,0.365766667,,,,0.054133333,0.237,0.425566667,,,,,,,,,,,
Guatemala,GTM,Quintile 5,2014,0.8611,0.745566667,0.621122222,,,,0.031833333,0.125133333,0.2864,,,,,,,,,,,
Guinea-Bissau,GNB,Quintile 1,2014,0.092269565,0.037669565,0.015804348,,0.079927273,0.318195455,0.433790909,0.186616,0.278156522,163.5,163.5,163.5,416,193,151.6956522,0.552404167,0.812957143,0.503475,0.007709091,0.87095
Guinea-Bissau,GNB,Quintile 2,2014,0.129621429,0.077483871,0.011255556,,0.085588889,0.30582963,0.426045455,0.239015625,0.3592,115.0740741,115.0740741,115.0740741,349.5757576,137.5625,113.34375,0.519858333,0.8558,0.633125,0.001526087,0.864545833
Guinea-Bissau,GNB,Quintile 3,2014,0.152837037,0.099203226,0.0188625,,0.0623,0.233403704,0.364894286,0.242239286,0.370092308,122.962963,122.962963,122.962963,302.4285714,146.5714286,129.4615385,0.419053846,0.828472727,0.692842857,0.001308333,0.831114815
Guinea-Bissau,GNB,Quintile 4,2014,0.360190909,0.185921739,0.037042105,,0.03176087,0.1417,0.290552778,0.149004762,0.222631818,142.4782609,142.4782609,142.4782609,219.1666667,140.047619,130.5909091,0.360718519,0.903685714,0.64111,0.005830435,0.785988889
Guinea-Bissau,GNB,Quintile 5,2014,0.569911111,0.36906,0.160255556,,0.0094,0.046925,0.253786667,0.06712,0.107,309.9166667,309.9166667,309.9166667,315.1333333,237.7,247.6,0.225908333,0.965144444,0.7773,0.05724,0.70275
Guyana,GUY,Quintile 1,2014,0.935052632,0.6878,0.27412,,0.010608696,0.049752174,0.038791429,0.108636842,0.458484615,126.826087,126.826087,126.826087,201.7714286,137.7368421,109.3076923,0.022806667,0.97296,0.713883333,0.005247619,0.043038889
Guyana,GUY,Quintile 2,2014,0.983878571,0.794753846,0.38095,,0.002841176,0.048511765,0.018413636,0.085091667,0.512811111,112.2941176,112.2941176,112.2941176,130.8181818,104.4166667,83.55555556,0.000793333,0.985929412,0.777846667,0.019435294,0.034486364
Guyana,GUY,Quintile 3,2014,0.9665,0.897090909,0.603409091,,0.003475,0.0177875,0.026876471,0.068009091,0.346822222,110.3125,110.3125,110.3125,128.5882353,83.45454545,70.33333333,0.003928571,0.992573333,0.839271429,0.061066667,0.029236842
Guyana,GUY,Quintile 4,2014,0.992615385,0.932769231,0.718307692,,0,0.006773333,0.02360625,0.048307692,0.284733333,123.2,123.2,123.2,132.875,83.76923077,65.33333333,0.0033,0.996006667,0.911042857,0.105133333,0.0157625
Guyana,GUY,Quintile 5,2014,0.990130769,0.9484,0.810575,,0.001571429,0.00765,0.030121429,0.009609091,0.17882,117.7857143,117.7857143,117.7857143,146.4285714,83.90909091,61.1,0.007946154,1,0.895238462,0.186278571,0.018306667
Honduras,HND,Quintile 1,2014,0.727233333,0.326644444,0.197544444,,,,0.0542,0.345133333,0.5968,,,,,,,,,,,
Honduras,HND,Quintile 2,2014,0.7937,0.398622222,0.223633333,,,,0.0367,0.267733333,0.5376,,,,,,,,,,,
Honduras,HND,Quintile 3,2014,0.854455556,0.472922222,0.315466667,,,,0.043166667,0.240533333,0.454733333,,,,,,,,,,,
Honduras,HND,Quintile 4,2014,0.855688889,0.5293,0.410322222,,,,0.042233333,0.2159,0.420866667,,,,,,,,,,,
Honduras,HND,Quintile 5,2014,0.945788889,0.647111111,0.581144444,,,,0.083066667,0.167233333,0.3083,,,,,,,,,,,
Israel,ISR,Quintile 1,2014,,,,,,,,,0.0573,,,,,,228.6666667,,,,,
Israel,ISR,Quintile 2,2014,,,,,,,,,0.053566667,,,,,,225.3333333,,,,,
Israel,ISR,Quintile 3,2014,,,,,,,,,0.053566667,,,,,,180,,,,,
Israel,ISR,Quintile 4,2014,,,,,,,,,0.038075,,,,,,116.75,,,,,
Israel,ISR,Quintile 5,2014,,,,,,,,,0.02465,,,,,,117.75,,,,,
Kenya,KEN,Quintile 1,2014,0.654748148,0.425392593,0.116303704,5.95477037,0.244562963,0.288911111,0.246717241,0.092107407,0.245171429,544.3703704,544.3703704,544.3703704,2022.310345,583.4074074,752.5,0.181264286,0.638152,0.77475625,0.020173077,0.464127586
Kenya,KEN,Quintile 2,2014,0.811271429,0.612992857,0.211051852,8.247975,0.053110714,0.076739286,0.118226667,0.026660714,0.173141379,449.8214286,449.8214286,449.8214286,1248.6,382.5,593.2413793,0.05547037,0.77987037,0.832173913,0.036733333,0.329532143
Kenya,KEN,Quintile 3,2014,0.882978571,0.727064286,0.323574074,9.229310345,0.027717241,0.038817241,0.098876667,0.019607143,0.160703448,426.862069,426.862069,426.862069,1067.266667,369.0357143,571.6896552,0.039459259,0.791103704,0.863619231,0.069044444,0.273362069
Kenya,KEN,Quintile 4,2014,0.901209677,0.800864516,0.49056129,10.08710606,0.043666667,0.054460606,0.083939394,0.034003226,0.199822581,439.8181818,439.8181818,439.8181818,816,280.4516129,476.9354839,0.0351,0.8476,0.94009,0.1121625,0.19698125
Kenya,KEN,Quintile 5,2014,0.945733333,0.898953125,0.684903226,11.38445152,0.029939394,0.033130303,0.059515152,0.028716129,0.191239394,396.1818182,396.1818182,396.1818182,540.3636364,191.7419355,318,0.015509677,0.901180645,0.961766667,0.262146875,0.118342424
Kyrgyzstan,KGZ,Quintile 1,2014,0.981455,0.935758333,0.826258333,,0,0,0.011286957,0.022208,0.184908333,117.55,117.55,117.55,172.9130435,176.6,98.58333333,0.008079167,1,0.8765,0.120752632,0
Kyrgyzstan,KGZ,Quintile 2,2014,0.995755882,0.969227273,0.818746154,,0,0,0,0.01145,0.2369,121.9,121.9,121.9,131.6190476,140.2916667,102.125,0.003459091,1,0.82164375,0.162361111,0
Kyrgyzstan,KGZ,Quintile 3,2014,1,0.918857143,0.733538462,,0,0.002263636,0.012283333,0.01966087,0.2323375,111.2272727,111.2272727,111.2272727,121.1666667,131.3043478,88.875,0.004230435,0.996965,0.8033,0.200338095,0
Kyrgyzstan,KGZ,Quintile 4,2014,0.994458824,0.99176,0.774346667,,0,0,0.008857143,0.026638462,0.251627273,108.4583333,108.4583333,108.4583333,108.3333333,112.2307692,77.54545455,0.006614286,1,0.740278947,0.288247826,0.006025
Kyrgyzstan,KGZ,Quintile 5,2014,0.995885714,1,0.907641667,,0,0,0.00328125,0.0095875,0.051077778,128.2777778,128.2777778,128.2777778,112.875,120.125,83.22222222,0.004007143,1,0.934113333,0.5130875,0.003186667
Lesotho,LSO,Quintile 1,2014,0.439995,0.068788889,0.0016875,5.4435,0.116124,0.277804,0.062286111,0.309033333,0.6327375,153.12,153.12,153.12,319.3333333,172.7619048,129.8125,0.061827586,0.647476923,0.63355,0,0.266694444
Lesotho,LSO,Quintile 2,2014,0.505451852,0.166531579,0.002821053,6.658238235,0.075747059,0.141205882,0.045884615,0.194906897,0.530666667,120.0588235,120.0588235,120.0588235,250.4615385,122.862069,116.4666667,0.028117949,0.759757895,0.724983333,0.00545,0.262461538
Lesotho,LSO,Quintile 3,2014,0.651153125,0.209570833,0.0424,7.769629412,0.032458824,0.059123529,0.028971795,0.170435714,0.4518,132.4705882,132.4705882,132.4705882,221.2307692,124.8571429,106.952381,0.022874359,0.88317037,0.794236364,0.030255882,0.212858974
Lesotho,LSO,Quintile 4,2014,0.749144444,0.286673913,0.095241667,8.756210345,0.025172414,0.037396552,0.021262162,0.127391667,0.304947059,151.862069,151.862069,151.862069,172.1621622,120.7083333,110.1176471,0.007628125,0.920262963,0.78331875,0.073055172,0.180318421
Lesotho,LSO,Quintile 5,2014,0.852643478,0.530773684,0.3348,10.89602963,0.005451852,0.017466667,0.01918,0.079927778,0.167866667,148.3703704,148.3703704,148.3703704,171.1,119.8333333,97.73333333,0.012027586,0.945403846,0.901595,0.228478571,0.110376471
Malawi,MWI,Quintile 1,2014,0.2746875,0.0647375,0.01680625,,0.055823529,0.229170588,0.100338889,0.143758824,0.423030769,542.7647059,542.7647059,542.7647059,1594.333333,839.8235294,327.9230769,0.039438889,0.586292308,0.475811111,0,0.576138889
Malawi,MWI,Quintile 2,2014,0.38216,0.0806,0.027186667,,0.03350625,0.165925,0.067861111,0.09575625,0.29934,622.9375,622.9375,622.9375,1602,923.6875,306.4,0.020935294,0.633286667,0.581445455,0.00056875,0.558572222
Malawi,MWI,Quintile 3,2014,0.444170588,0.11708125,0.03465625,,0.025655556,0.13735,0.059844444,0.067894444,0.31138125,566,566,566,1737.333333,907.3333333,333.875,0.016327778,0.6815375,0.647014286,0,0.517822222
Malawi,MWI,Quintile 4,2014,0.575205556,0.229888889,0.076027778,,0.027466667,0.091855556,0.041572222,0.056244444,0.245033333,533,533,533,1713.333333,1028.333333,342.3333333,0.011911111,0.732538889,0.5633,0.0016,0.463316667
Malawi,MWI,Quintile 5,2014,0.787116667,0.505033333,0.291316667,,0.005638889,0.027894444,0.019255556,0.035855556,0.184883333,684,684,684,1378.666667,830.3333333,351.3333333,0.005677778,0.865994444,0.753838889,0.057388889,0.306627778
Mexico,MEX,Quintile 1,2014,0.922622222,0.717666667,0.297655556,,,,0.0218,0.115666667,0.376566667,,,,,,,,,,,
Mexico,MEX,Quintile 2,2014,0.959555556,0.8166,0.371855556,,,,0.008066667,0.0607,0.303233333,,,,,,,,,,,
Mexico,MEX,Quintile 3,2014,0.973333333,0.863333333,0.461166667,,,,0.007733333,0.0469,0.250633333,,,,,,,,,,,
Mexico,MEX,Quintile 4,2014,0.98063,0.885111111,0.548066667,,,,0.004133333,0.045133333,0.245633333,,,,,,,,,,,
Mexico,MEX,Quintile 5,2014,0.980471429,0.9251,0.6637,,,,0.002133333,0.032666667,0.1606,,,,,,,,,,,
Nepal,NPL,Quintile 1,2014,0.705667647,0.50101875,,,0.015464286,0.106342857,0.180523684,0.035323529,0.147237143,198.6071429,198.6071429,198.6071429,405.9210526,281.2941176,304.3714286,0.090945946,0.877402941,0.711564286,0.170562069,0.366378378
Nepal,NPL,Quintile 2,2014,0.727426829,0.595258824,,,0.006441379,0.060834483,0.224580851,0.055565854,0.17177,136.8275862,136.8275862,136.8275862,170.1702128,127.2926829,153.1,0.102318182,0.921545161,0.792153571,0.218823077,0.323995556
Nepal,NPL,Quintile 3,2014,0.7388125,0.616509091,,,0.007342857,0.055852381,0.26142963,0.0595,0.16802069,139.2857143,139.2857143,139.2857143,196.4074074,140.5,148.8965517,0.15523913,0.905388,0.790017647,0.232670588,0.375178261
Nepal,NPL,Quintile 4,2014,0.797661538,0.707581481,,,0.003892857,0.033710714,0.240541379,0.024525,0.1198,152.3571429,152.3571429,152.3571429,174.7931034,133.9583333,168.7142857,0.1122,0.922278261,0.8466375,0.331391304,0.362295652
Nepal,NPL,Quintile 5,2014,0.90532,0.876063636,,,0.000353571,0.011307143,0.182192593,0.008304167,0.058388462,194.1071429,194.1071429,194.1071429,167.8888889,128.4583333,161.8846154,0.054004167,0.979791667,0.936104167,0.603841667,0.199254167
Nicaragua,NIC,Quintile 1,2014,0.712688889,0.381133333,0.263388889,,,,0.0939,0.1126,0.2469,,,,,,,,,,,
Nicaragua,NIC,Quintile 2,2014,0.674188889,0.4002375,0.299611111,,,,0.054866667,0.127466667,0.299566667,,,,,,,,,,,
